gruppo	nomeGruppo	senatore	nome	cognome	carica	inizioAdesione	legislatura
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	http://dati.senato.it/senatore/32743	Francesco	Bruzzone	Membro	2018-03-27	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	http://dati.senato.it/senatore/32748	William	De Vecchis	Membro	2018-03-27	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	http://dati.senato.it/senatore/32721	Elena	Testor	Membro	2020-06-03	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	http://dati.senato.it/senatore/32596	Massimo	Candura	Membro	2018-03-27	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	http://dati.senato.it/senatore/29480	Roberto	Marti	Membro	2018-03-27	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	http://dati.senato.it/senatore/32677	Andrea	Ostellari	Membro	2018-03-27	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	http://dati.senato.it/senatore/25218	Gianpaolo	Vallardi	Membro	2018-03-27	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	http://dati.senato.it/senatore/25415	Erica	Rivolta	Membro	2018-03-27	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	http://dati.senato.it/senatore/29059	Stefano	Candiani	Membro	2018-06-20	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	http://dati.senato.it/senatore/32595	Maurizio	Campari	Membro	2018-03-27	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	http://dati.senato.it/senatore/32697	Stefania	Pucciarelli	Membro	2018-11-20	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	http://dati.senato.it/senatore/32753	Manuel	Vescovi	Membro	2018-03-27	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	http://dati.senato.it/senatore/29039	Paolo	Arrigoni	Membro	2018-03-27	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	http://dati.senato.it/senatore/422	Roberto	Calderoli	Membro	2018-03-27	18
http://dati.senato.it/gruppo/86	Italia Viva - P.S.I.	http://dati.senato.it/senatore/25498	Laura	Garavini	Vicepresidente Vicario	2019-09-25	18
http://dati.senato.it/gruppo/86	Italia Viva - P.S.I.	http://dati.senato.it/senatore/25402	Daniela	Sbrollini	Segretario d'Aula	2019-09-25	18
http://dati.senato.it/gruppo/86	Italia Viva - P.S.I.	http://dati.senato.it/senatore/29288	Francesco	Bonifazi	Tesoriere	2019-09-25	18
http://dati.senato.it/gruppo/86	Italia Viva - P.S.I.	http://dati.senato.it/senatore/32719	Valeria	Sudano	Membro	2019-09-18	18
http://dati.senato.it/gruppo/86	Italia Viva - P.S.I.	http://dati.senato.it/senatore/30742	Matteo	Renzi	Membro	2019-09-18	18
http://dati.senato.it/gruppo/86	Italia Viva - P.S.I.	http://dati.senato.it/senatore/21507	Mauro Maria	Marino	Membro	2019-09-18	18
http://dati.senato.it/gruppo/86	Italia Viva - P.S.I.	http://dati.senato.it/senatore/32605	Donatella	Conzatti	Membro	2019-09-18	18
http://dati.senato.it/gruppo/86	Italia Viva - P.S.I.	http://dati.senato.it/senatore/29107	Nadia	Ginetti	Membro	2019-09-18	18
http://dati.senato.it/gruppo/86	Italia Viva - P.S.I.	http://dati.senato.it/senatore/32744	Vincenzo	Carbone	Membro	2020-07-01	18
http://dati.senato.it/gruppo/86	Italia Viva - P.S.I.	http://dati.senato.it/senatore/32746	Eugenio	Comincini	Membro	2019-09-18	18
http://dati.senato.it/gruppo/86	Italia Viva - P.S.I.	http://dati.senato.it/senatore/29464	Ernesto	Magorno	Membro	2019-09-18	18
http://dati.senato.it/gruppo/86	Italia Viva - P.S.I.	http://dati.senato.it/senatore/32643	Leonardo	Grimani	Membro	2019-09-18	18
http://dati.senato.it/gruppo/86	Italia Viva - P.S.I.	http://dati.senato.it/senatore/1686	Riccardo	Nencini	Membro	2020-11-09	18
http://dati.senato.it/gruppo/86	Italia Viva - P.S.I.	http://dati.senato.it/senatore/22865	Teresa	Bellanova	Membro	2019-09-18	18
http://dati.senato.it/gruppo/86	Italia Viva - P.S.I.	http://dati.senato.it/senatore/29157	Annamaria	Parente	Membro	2019-10-07	18
http://dati.senato.it/gruppo/86	Italia Viva - P.S.I.	http://dati.senato.it/senatore/29076	Giuseppe Luigi Salvatore	Cucca	Vicepresidente	2020-11-09	18
http://dati.senato.it/gruppo/86	Italia Viva - P.S.I.	http://dati.senato.it/senatore/29395	Davide	Faraone	Presidente	2019-09-25	18
http://dati.senato.it/gruppo/86	Italia Viva - P.S.I.	http://dati.senato.it/senatore/32731	Gelsomina	Vono	Membro	2019-09-25	18
http://dati.senato.it/gruppo/56	Forza Italia Berlusconi Presidente-UDC	http://dati.senato.it/senatore/25214	Giacomo	Caliendo	Membro	2018-03-27	18
http://dati.senato.it/gruppo/56	Forza Italia Berlusconi Presidente-UDC	http://dati.senato.it/senatore/4512	Adriano	Paroli	Membro	2018-03-27	18
http://dati.senato.it/gruppo/56	Forza Italia Berlusconi Presidente-UDC	http://dati.senato.it/senatore/32707	Licia	Ronzulli	Vicepresidente	2018-11-09	18
http://dati.senato.it/gruppo/56	Forza Italia Berlusconi Presidente-UDC	http://dati.senato.it/senatore/32611	Franco	Dal Mas	Membro	2018-03-27	18
http://dati.senato.it/gruppo/56	Forza Italia Berlusconi Presidente-UDC	http://dati.senato.it/senatore/19777	Sandro Mario	Biasotti	Membro	2018-03-27	18
http://dati.senato.it/gruppo/56	Forza Italia Berlusconi Presidente-UDC	http://dati.senato.it/senatore/32583	Alberto	Barachini	Membro	2018-03-27	18
http://dati.senato.it/gruppo/56	Forza Italia Berlusconi Presidente-UDC	http://dati.senato.it/senatore/32741	Enrico	Aimi	Membro	2018-03-27	18
http://dati.senato.it/gruppo/56	Forza Italia Berlusconi Presidente-UDC	http://dati.senato.it/senatore/32688	Marco	Perosino	Membro	2018-03-27	18
http://dati.senato.it/gruppo/56	Forza Italia Berlusconi Presidente-UDC	http://dati.senato.it/senatore/32659	Massimo	Mallegni	Vicepresidente	2018-11-09	18
http://dati.senato.it/gruppo/56	Forza Italia Berlusconi Presidente-UDC	http://dati.senato.it/senatore/4584	Luigi	Vitali	Membro	2018-03-27	18
http://dati.senato.it/gruppo/56	Forza Italia Berlusconi Presidente-UDC	http://dati.senato.it/senatore/32679	Nazario	Pagano	Membro	2018-03-27	18
http://dati.senato.it/gruppo/56	Forza Italia Berlusconi Presidente-UDC	http://dati.senato.it/senatore/25207	Giancarlo	Serafini	Membro	2018-03-27	18
http://dati.senato.it/gruppo/56	Forza Italia Berlusconi Presidente-UDC	http://dati.senato.it/senatore/25199	Gilberto	Pichetto Fratin	Tesoriere	2018-04-11	18
http://dati.senato.it/gruppo/56	Forza Italia Berlusconi Presidente-UDC	http://dati.senato.it/senatore/32584	Antonio	Barboni	Membro	2018-03-27	18
http://dati.senato.it/gruppo/56	Forza Italia Berlusconi Presidente-UDC	http://dati.senato.it/senatore/32661	Giuseppe Tommaso Vincenzo	Mangialavori	Vicepresidente	2018-11-09	18
http://dati.senato.it/gruppo/56	Forza Italia Berlusconi Presidente-UDC	http://dati.senato.it/senatore/1407	Lucio	Malan	Vicepresidente Vicario	2018-04-11	18
http://dati.senato.it/gruppo/56	Forza Italia Berlusconi Presidente-UDC	http://dati.senato.it/senatore/32747	Dario	Damiani	Membro	2018-03-27	18
http://dati.senato.it/gruppo/56	Forza Italia Berlusconi Presidente-UDC	http://dati.senato.it/senatore/4192	Claudio	Fazzone	Membro	2018-03-27	18
http://dati.senato.it/gruppo/56	Forza Italia Berlusconi Presidente-UDC	http://dati.senato.it/senatore/32765	Anna Carmela	Minuto	Membro	2018-03-27	18
http://dati.senato.it/gruppo/56	Forza Italia Berlusconi Presidente-UDC	http://dati.senato.it/senatore/25492	Gabriella	Giammanco	Vicepresidente	2018-11-09	18
http://dati.senato.it/gruppo/56	Forza Italia Berlusconi Presidente-UDC	http://dati.senato.it/senatore/25198	Maria	Rizzotti	Vicepresidente	2018-11-09	18
http://dati.senato.it/gruppo/56	Forza Italia Berlusconi Presidente-UDC	http://dati.senato.it/senatore/31157	Antonio	Saccone	Membro	2018-03-27	18
http://dati.senato.it/gruppo/56	Forza Italia Berlusconi Presidente-UDC	http://dati.senato.it/senatore/32	Maria Elisabetta	Alberti Casellati	Membro	2018-03-27	18
http://dati.senato.it/gruppo/56	Forza Italia Berlusconi Presidente-UDC	http://dati.senato.it/senatore/32742	Francesca	Alderisi	Membro	2018-03-27	18
http://dati.senato.it/gruppo/56	Forza Italia Berlusconi Presidente-UDC	http://dati.senato.it/senatore/25558	Anna Maria	Bernini	Presidente	2018-03-27	18
http://dati.senato.it/gruppo/56	Forza Italia Berlusconi Presidente-UDC	http://dati.senato.it/senatore/24989	Francesco	Battistoni	Membro	2018-03-27	18
http://dati.senato.it/gruppo/56	Forza Italia Berlusconi Presidente-UDC	http://dati.senato.it/senatore/17841	Massimo	Ferro	Membro	2018-03-27	18
http://dati.senato.it/gruppo/56	Forza Italia Berlusconi Presidente-UDC	http://dati.senato.it/senatore/32671	Fiammetta	Modena	Membro	2018-03-27	18
http://dati.senato.it/gruppo/56	Forza Italia Berlusconi Presidente-UDC	http://dati.senato.it/senatore/22914	Stefania Gabriella Anastasia	Craxi	Membro	2018-03-27	18
http://dati.senato.it/gruppo/56	Forza Italia Berlusconi Presidente-UDC	http://dati.senato.it/senatore/17887	Niccolo'	Ghedini	Membro	2018-03-27	18
http://dati.senato.it/gruppo/56	Forza Italia Berlusconi Presidente-UDC	http://dati.senato.it/senatore/25412	Mariarosaria	Rossi	Membro	2018-03-27	18
http://dati.senato.it/gruppo/56	Forza Italia Berlusconi Presidente-UDC	http://dati.senato.it/senatore/26539	Maria Alessandra	Gallone	Vicepresidente	2018-11-09	18
http://dati.senato.it/gruppo/56	Forza Italia Berlusconi Presidente-UDC	http://dati.senato.it/senatore/30396	Urania Giulia Rosina	Papatheu	Membro	2018-03-27	18
http://dati.senato.it/gruppo/56	Forza Italia Berlusconi Presidente-UDC	http://dati.senato.it/senatore/32714	Marco	Siclari	Membro	2018-03-27	18
http://dati.senato.it/gruppo/56	Forza Italia Berlusconi Presidente-UDC	http://dati.senato.it/senatore/25205	Alfredo	Messina	Membro	2018-03-27	18
http://dati.senato.it/gruppo/56	Forza Italia Berlusconi Presidente-UDC	http://dati.senato.it/senatore/18740	Giuseppe	Moles	Vicepresidente	2018-11-09	18
http://dati.senato.it/gruppo/56	Forza Italia Berlusconi Presidente-UDC	http://dati.senato.it/senatore/22814	Antonio	De Poli	Membro	2018-03-27	18
http://dati.senato.it/gruppo/56	Forza Italia Berlusconi Presidente-UDC	http://dati.senato.it/senatore/22712	Paola	Binetti	Membro	2018-03-27	18
http://dati.senato.it/gruppo/56	Forza Italia Berlusconi Presidente-UDC	http://dati.senato.it/senatore/29209	Emilio	Floris	Membro	2018-03-27	18
http://dati.senato.it/gruppo/56	Forza Italia Berlusconi Presidente-UDC	http://dati.senato.it/senatore/1103	Maurizio	Gasparri	Membro	2018-03-27	18
http://dati.senato.it/gruppo/56	Forza Italia Berlusconi Presidente-UDC	http://dati.senato.it/senatore/32723	Roberta	Toffanin	Membro	2018-03-27	18
http://dati.senato.it/gruppo/56	Forza Italia Berlusconi Presidente-UDC	http://dati.senato.it/senatore/32666	Barbara	Masini	Membro	2018-03-27	18
http://dati.senato.it/gruppo/56	Forza Italia Berlusconi Presidente-UDC	http://dati.senato.it/senatore/34676	Fulvia Michela	Caligiuri	Membro	2019-08-01	18
http://dati.senato.it/gruppo/56	Forza Italia Berlusconi Presidente-UDC	http://dati.senato.it/senatore/27874	Domenico	De Siano	Membro	2018-03-27	18
http://dati.senato.it/gruppo/56	Forza Italia Berlusconi Presidente-UDC	http://dati.senato.it/senatore/32722	Maria Virginia	Tiraboschi	Membro	2018-03-27	18
http://dati.senato.it/gruppo/56	Forza Italia Berlusconi Presidente-UDC	http://dati.senato.it/senatore/22970	Francesco Maria	Giro	Membro	2018-03-27	18
http://dati.senato.it/gruppo/56	Forza Italia Berlusconi Presidente-UDC	http://dati.senato.it/senatore/32585	Roberto	Berardi	Membro	2018-03-27	18
http://dati.senato.it/gruppo/56	Forza Italia Berlusconi Presidente-UDC	http://dati.senato.it/senatore/3939	Renato	Schifani	Membro	2018-03-27	18
http://dati.senato.it/gruppo/56	Forza Italia Berlusconi Presidente-UDC	http://dati.senato.it/senatore/29329	Andrea	Causin	Membro	2018-03-27	18
http://dati.senato.it/gruppo/56	Forza Italia Berlusconi Presidente-UDC	http://dati.senato.it/senatore/25206	Salvatore	Sciascia	Membro	2018-03-27	18
http://dati.senato.it/gruppo/56	Forza Italia Berlusconi Presidente-UDC	http://dati.senato.it/senatore/4373	Luigi	Cesaro	Membro	2018-03-27	18
http://dati.senato.it/gruppo/56	Forza Italia Berlusconi Presidente-UDC	http://dati.senato.it/senatore/32597	Andrea	Cangini	Membro	2018-03-27	18
http://dati.senato.it/gruppo/56	Forza Italia Berlusconi Presidente-UDC	http://dati.senato.it/senatore/32717	Laura	Stabile	Membro	2018-03-27	18
http://dati.senato.it/gruppo/56	Forza Italia Berlusconi Presidente-UDC	http://dati.senato.it/senatore/32637	Adriano	Galliani	Vicepresidente	2018-11-09	18
