gruppo	nomeGruppo	senatore	nome	cognome	inizio	fine	carica	legislatura
http://dati.senato.it/gruppo/72	Grandi Autonomie e Libertà	http://dati.senato.it/senatore/29049	Giovanni	Bilardi	2013-04-30	2013-11-14	Vicepresidente	17
http://dati.senato.it/gruppo/72	Grandi Autonomie e Libertà	http://dati.senato.it/senatore/29073	Giuseppe	Compagnone	2013-04-30	2015-07-28	Tesoriere	17
http://dati.senato.it/gruppo/72	Grandi Autonomie e Libertà	http://dati.senato.it/senatore/2214	Antonio	Scavone	2013-04-30	2015-07-28	Vicepresidente Vicario	17
http://dati.senato.it/gruppo/72	Grandi Autonomie e Libertà	http://dati.senato.it/senatore/17704	Giovanni	Mauro	2013-04-30	2018-03-22	Segretario	17
http://dati.senato.it/gruppo/72	Grandi Autonomie e Libertà	http://dati.senato.it/senatore/8988	Paolo	Naccarato	2013-05-08	2013-11-14	Membro	17
http://dati.senato.it/gruppo/72	Grandi Autonomie e Libertà	http://dati.senato.it/senatore/2419	Giulio	Tremonti	2013-05-08	2018-03-22	Membro	17
http://dati.senato.it/gruppo/72	Grandi Autonomie e Libertà	http://dati.senato.it/senatore/27647	Vincenzo	D'Anna	2013-11-20	2013-11-26	Membro	17
http://dati.senato.it/gruppo/72	Grandi Autonomie e Libertà	http://dati.senato.it/senatore/656	Luigi	Compagna	2013-11-20	2013-12-01	Membro	17
http://dati.senato.it/gruppo/72	Grandi Autonomie e Libertà	http://dati.senato.it/senatore/29114	Pietro	Langella	2013-11-20	2014-12-15	Membro	17
http://dati.senato.it/gruppo/72	Grandi Autonomie e Libertà	http://dati.senato.it/senatore/17635	Giuseppe	Ruvolo	2013-11-20	2015-07-28	Membro	17
http://dati.senato.it/gruppo/72	Grandi Autonomie e Libertà	http://dati.senato.it/senatore/27647	Vincenzo	D'Anna	2013-11-27	2015-07-28	Vicepresidente	17
http://dati.senato.it/gruppo/72	Grandi Autonomie e Libertà	http://dati.senato.it/senatore/25458	Antonio	Milo	2013-12-05	2015-05-29	Membro	17
http://dati.senato.it/gruppo/72	Grandi Autonomie e Libertà	http://dati.senato.it/senatore/22730	Michelino	Davico	2013-12-13	2016-04-13	Membro	17
http://dati.senato.it/gruppo/72	Grandi Autonomie e Libertà	http://dati.senato.it/senatore/8988	Paolo	Naccarato	2014-07-08	2015-10-05	Membro	17
http://dati.senato.it/gruppo/72	Grandi Autonomie e Libertà	http://dati.senato.it/senatore/29203	Salvatore Tito	Di Maggio	2014-11-18	2015-05-29	Membro	17
http://dati.senato.it/gruppo/72	Grandi Autonomie e Libertà	http://dati.senato.it/senatore/29135	Mario	Mauro	2014-11-18	2017-03-07	Membro	17
http://dati.senato.it/gruppo/72	Grandi Autonomie e Libertà	http://dati.senato.it/senatore/29089	Angela	D'Onghia	2014-11-18	2018-03-22	Membro	17
http://dati.senato.it/gruppo/72	Grandi Autonomie e Libertà (Grande Sud, Libertà e Autonomia-noi SUD, Movimento per le Autonomie, Nuovo PSI, Popolari per l'Italia)	http://dati.senato.it/senatore/29063	Antonio Stefano	Caridi	2014-12-19	2018-03-22	Membro	17
http://dati.senato.it/gruppo/72	Grandi Autonomie e Libertà (Grande Sud, Libertà e Autonomia-noi SUD, Movimento per le Autonomie, Nuovo PSI, Popolari per l'Italia, Italia dei Valori, Vittime della Giustizia e del Fisco)	http://dati.senato.it/senatore/29158	Bartolomeo	Pepe	2015-06-10	2017-05-23	Membro	17
http://dati.senato.it/gruppo/72	Grandi Autonomie e Libertà (Grande Sud, Libertà e Autonomia-noi SUD, Movimento per le Autonomie, Nuovo PSI, Popolari per l'Italia, Italia dei Valori, Vittime della Giustizia e del Fisco)	http://dati.senato.it/senatore/29084	Paola	De Pin	2015-06-16	2018-03-22	Membro	17
http://dati.senato.it/gruppo/72	Grandi Autonomie e Libertà (Grande Sud, Movimento per le Autonomie, Nuovo PSI, Popolari per l'Italia, Italia dei Valori, Vittime della Giustizia e del Fisco, Federazione dei Verdi)	http://dati.senato.it/senatore/17635	Giuseppe	Ruvolo	2015-07-29	2015-10-02	Tesoriere	17
http://dati.senato.it/gruppo/72	Grandi Autonomie e Libertà (Grande Sud, Popolari per l'Italia, Federazione dei Verdi, Moderati)	http://dati.senato.it/senatore/8988	Paolo	Naccarato	2015-10-06	2016-04-13	Tesoriere	17
http://dati.senato.it/gruppo/72	Grandi Autonomie e Libertà (Grande Sud, Popolari per l'Italia, Federazione dei Verdi, Moderati, Movimento Base Italia, Idea)	http://dati.senato.it/senatore/29064	Monica	Casaletto	2015-12-22	2018-03-22	Membro	17
http://dati.senato.it/gruppo/72	Grandi Autonomie e Libertà (Grande Sud, Popolari per l'Italia, Moderati, Movimento Base Italia, Idea, Euro-Exit)	http://dati.senato.it/senatore/10369	Riccardo	Villari	2016-02-10	2018-03-22	Membro	17
http://dati.senato.it/gruppo/72	Grandi Autonomie e Libertà (Grande Sud, Popolari per l'Italia, Moderati, Idea, Euro-Exit, M.P.L.-Movimento politico Libertas)	http://dati.senato.it/senatore/22730	Michelino	Davico	2016-04-14	2017-05-23	Tesoriere	17
http://dati.senato.it/gruppo/72	Grandi Autonomie e Libertà (Grande Sud, Popolari per l'Italia, Moderati, Idea, Euro-Exit, M.P.L.-Movimento politico Libertas)	http://dati.senato.it/senatore/8988	Paolo	Naccarato	2016-04-14	2018-03-22	Membro	17
http://dati.senato.it/gruppo/72	Grandi Autonomie e Libertà (Grande Sud, Popolari per l'Italia, Moderati, Idea, Euro-Exit, M.P.L. - Movimento politico Libertas, Riscossa Italia)	http://dati.senato.it/senatore/656	Luigi	Compagna	2017-04-03	2017-05-24	Membro	17
http://dati.senato.it/gruppo/72	Grandi Autonomie e Libertà (Grande Sud, Popolari per l'Italia, Moderati, Idea, Euro-Exit, M.P.L. - Movimento politico Libertas, Riscossa Italia)	http://dati.senato.it/senatore/22707	Andrea	Augello	2017-04-12	2017-05-24	Membro	17
http://dati.senato.it/gruppo/72	Grandi Autonomie e Libertà (Grande Sud, Popolari per l'Italia, Moderati, Idea, Euro-Exit, M.P.L. - Movimento politico Libertas, Riscossa Italia)	http://dati.senato.it/senatore/29207	Francesco	Bruni	2017-05-11	2017-12-21	Membro	17
http://dati.senato.it/gruppo/72	Grandi Autonomie e Libertà (Grande Sud, Popolari per l'Italia, Moderati, Idea, Euro-Exit, M.P.L. - Movimento politico Libertas, Riscossa Italia)	http://dati.senato.it/senatore/25261	Luigi	D'Ambrosio Lettieri	2017-05-11	2017-12-21	Membro	17
http://dati.senato.it/gruppo/72	Grandi Autonomie e Libertà (Grande Sud, Popolari per l'Italia, Moderati, Idea, Euro-Exit, M.P.L. - Movimento politico Libertas, Riscossa Italia)	http://dati.senato.it/senatore/29203	Salvatore Tito	Di Maggio	2017-05-11	2017-12-21	Membro	17
http://dati.senato.it/gruppo/72	Grandi Autonomie e Libertà (Grande Sud, Popolari per l'Italia, Moderati, Idea, Euro-Exit, M.P.L. - Movimento politico Libertas, Riscossa Italia)	http://dati.senato.it/senatore/29118	Pietro	Liuzzi	2017-05-11	2017-12-21	Membro	17
http://dati.senato.it/gruppo/72	Grandi Autonomie e Libertà (Grande Sud, Popolari per l'Italia, Moderati, Idea, Euro-Exit, M.P.L. - Movimento politico Libertas, Riscossa Italia)	http://dati.senato.it/senatore/29159	Luigi	Perrone	2017-05-11	2017-12-21	Membro	17
http://dati.senato.it/gruppo/72	Grandi Autonomie e Libertà (Grande Sud, Popolari per l'Italia, Moderati, Idea, Euro-Exit, M.P.L. - Movimento politico Libertas, Riscossa Italia)	http://dati.senato.it/senatore/29188	Lucio	Tarquinio	2017-05-11	2017-12-21	Membro	17
http://dati.senato.it/gruppo/72	Grandi Autonomie e Libertà (Grande Sud, Popolari per l'Italia, Moderati, Idea, Euro-Exit, M.P.L. - Movimento politico Libertas, Riscossa Italia)	http://dati.senato.it/senatore/29197	Vittorio	Zizza	2017-05-11	2017-12-21	Membro	17
http://dati.senato.it/gruppo/72	Grandi Autonomie e Libertà (Direzione Italia, Idea, Grande Sud, Moderati, M.P.L. - Movimento politico Libertas, Riscossa Italia, Euro-Exit)	http://dati.senato.it/senatore/22730	Michelino	Davico	2017-05-23	2017-05-24	Membro	17
http://dati.senato.it/gruppo/72	Grandi Autonomie e Libertà (Direzione Italia, Idea, Grande Sud, Moderati, M.P.L. - Movimento politico Libertas, Riscossa Italia, Euro-Exit)	http://dati.senato.it/senatore/29158	Bartolomeo	Pepe	2017-05-23	2018-03-22	Tesoriere	17
http://dati.senato.it/gruppo/73	Nuovo Centrodestra	http://dati.senato.it/senatore/3939	Renato	Schifani	2013-11-18	2015-02-10	Membro	17
http://dati.senato.it/gruppo/73	Nuovo Centrodestra	http://dati.senato.it/senatore/2132	Maurizio	Sacconi	2013-11-22	2015-02-05	Presidente	17
http://dati.senato.it/gruppo/73	Nuovo Centrodestra	http://dati.senato.it/senatore/17552	Laura	Bianconi	2013-11-22	2015-03-04	Vicepresidente Vicario	17
http://dati.senato.it/gruppo/73	Nuovo Centrodestra	http://dati.senato.it/senatore/29199	Federica	Chiavaroli	2013-11-22	2016-07-19	Vicepresidente	17
http://dati.senato.it/gruppo/73	Nuovo Centrodestra	http://dati.senato.it/senatore/29125	Bruno	Mancuso	2013-11-22	2017-11-13	Tesoriere	17
http://dati.senato.it/gruppo/73	Nuovo Centrodestra	http://dati.senato.it/senatore/25243	Ulisse	Di Giacomo	2013-11-29	2016-07-19	Membro	17
http://dati.senato.it/gruppo/73	Nuovo Centrodestra	http://dati.senato.it/senatore/656	Luigi	Compagna	2013-12-02	2015-12-20	Membro	17
http://dati.senato.it/gruppo/73	Nuovo Centrodestra	http://dati.senato.it/senatore/29036	Gabriele	Albertini	2014-03-04	2018-03-22	Membro	17
http://dati.senato.it/gruppo/73	Nuovo Centrodestra	http://dati.senato.it/senatore/4347	Paolo	Bonaiuti	2014-04-22	2018-03-22	Membro	17
http://dati.senato.it/gruppo/73	Area Popolare (NCD-UDC)	http://dati.senato.it/senatore/29129	Luigi	Marino	2014-12-16	2015-02-10	Membro	17
http://dati.senato.it/gruppo/73	Area Popolare (NCD-UDC)	http://dati.senato.it/senatore/29114	Pietro	Langella	2014-12-16	2015-07-28	Membro	17
http://dati.senato.it/gruppo/73	Area Popolare (NCD-UDC)	http://dati.senato.it/senatore/22814	Antonio	De Poli	2014-12-16	2017-02-09	Membro	17
http://dati.senato.it/gruppo/73	Area Popolare (NCD-UDC)	http://dati.senato.it/senatore/29038	Fabiola	Anitori	2014-12-16	2018-03-22	Membro	17
http://dati.senato.it/gruppo/73	Area Popolare (NCD-UDC)	http://dati.senato.it/senatore/520	Pier Ferdinando	Casini	2014-12-16	2018-03-22	Membro	17
http://dati.senato.it/gruppo/73	Area Popolare (NCD-UDC)	http://dati.senato.it/senatore/25517	Aldo	Di Biagio	2014-12-16	2018-03-22	Membro	17
http://dati.senato.it/gruppo/73	Area Popolare (NCD-UDC)	http://dati.senato.it/senatore/2132	Maurizio	Sacconi	2015-02-06	2018-03-22	Membro	17
http://dati.senato.it/gruppo/73	Area Popolare (NCD-UDC)	http://dati.senato.it/senatore/29129	Luigi	Marino	2015-02-11	2016-07-19	Vicepresidente Vicario	17
http://dati.senato.it/gruppo/73	Area Popolare (NCD-UDC)	http://dati.senato.it/senatore/3939	Renato	Schifani	2015-02-11	2016-07-19	Presidente	17
http://dati.senato.it/gruppo/73	Area Popolare (NCD-UDC)	http://dati.senato.it/senatore/17552	Laura	Bianconi	2015-03-05	2016-07-19	Vicepresidente	17
http://dati.senato.it/gruppo/73	Area Popolare (NCD-UDC)	http://dati.senato.it/senatore/23135	Salvatore	Margiotta	2016-01-21	2016-02-29	Membro	17
http://dati.senato.it/gruppo/73	Area Popolare (NCD-UDC)	http://dati.senato.it/senatore/3939	Renato	Schifani	2016-07-20	2016-08-04	Membro	17
http://dati.senato.it/gruppo/73	Area Popolare (NCD-UDC)	http://dati.senato.it/senatore/25243	Ulisse	Di Giacomo	2016-07-20	2017-05-24	Vicepresidente	17
http://dati.senato.it/gruppo/73	Area Popolare (NCD-UDC)	http://dati.senato.it/senatore/17552	Laura	Bianconi	2016-07-20	2018-03-22	Presidente	17
http://dati.senato.it/gruppo/73	Area Popolare (NCD-UDC)	http://dati.senato.it/senatore/29199	Federica	Chiavaroli	2016-07-20	2018-03-22	Membro	17
http://dati.senato.it/gruppo/73	Area Popolare (NCD-UDC)	http://dati.senato.it/senatore/29129	Luigi	Marino	2016-07-20	2018-03-22	Membro	17
http://dati.senato.it/gruppo/73	Area Popolare (NCD-UDC)	http://dati.senato.it/senatore/29152	Pippo	Pagano	2016-07-20	2018-03-22	Vicepresidente	17
http://dati.senato.it/gruppo/73	Alternativa Popolare - Centristi per l'Europa - NCD	http://dati.senato.it/senatore/29125	Bruno	Mancuso	2017-11-14	2018-03-22	Membro	17
http://dati.senato.it/gruppo/75	Conservatori, Riformisti italiani	http://dati.senato.it/senatore/29188	Lucio	Tarquinio	2015-06-03	2017-04-01	Tesoriere	17
http://dati.senato.it/gruppo/75	Conservatori e Riformisti	http://dati.senato.it/senatore/656	Luigi	Compagna	2016-02-16	2017-04-01	Membro	17
http://dati.senato.it/gruppo/75	Conservatori e Riformisti	http://dati.senato.it/senatore/22707	Andrea	Augello	2016-05-25	2017-04-01	Membro	17
http://dati.senato.it/gruppo/76	Alleanza Liberalpopolare-Autonomie	http://dati.senato.it/senatore/30913	Domenico	Auricchio	2015-09-22	2017-06-27	Membro	17
http://dati.senato.it/gruppo/76	Alleanza Liberalpopolare-Autonomie	http://dati.senato.it/senatore/63	Francesco Maria	Amoruso	2015-09-22	2018-03-22	Membro	17
http://dati.senato.it/gruppo/76	Alleanza Liberalpopolare-Autonomie	http://dati.senato.it/senatore/17635	Giuseppe	Ruvolo	2015-10-03	2017-02-09	Membro	17
http://dati.senato.it/gruppo/76	Alleanza Liberalpopolare-Autonomie	http://dati.senato.it/senatore/22558	Pietro	Iurlaro	2015-10-16	2018-03-22	Membro	17
http://dati.senato.it/gruppo/76	Alleanza Liberalpopolare-Autonomie	http://dati.senato.it/senatore/17857	Sandro	Bondi	2015-12-22	2016-06-19	Membro	17
http://dati.senato.it/gruppo/76	Alleanza Liberalpopolare-Autonomie	http://dati.senato.it/senatore/25416	Manuela	Repetti	2015-12-22	2016-06-19	Membro	17
http://dati.senato.it/gruppo/76	Alleanza Liberalpopolare-Autonomie	http://dati.senato.it/senatore/29212	Enrico	Piccinelli	2015-12-22	2017-06-27	Membro	17
http://dati.senato.it/gruppo/76	Alleanza Liberalpopolare-Autonomie	http://dati.senato.it/senatore/29104	Adele	Gambaro	2016-01-20	2018-03-22	Membro	17
http://dati.senato.it/gruppo/76	Alleanza Liberalpopolare-Autonomie	http://dati.senato.it/senatore/30259	Lionello Marco	Pagnoncelli	2016-01-30	2018-03-22	Membro	17
http://dati.senato.it/gruppo/76	Alleanza Liberalpopolare-Autonomie (Movimento per le Autonomie)	http://dati.senato.it/senatore/25458	Antonio	Milo	2016-04-30	2018-03-22	Membro	17
http://dati.senato.it/gruppo/76	ALA - Alleanza Liberalpopolare Autonomie	http://dati.senato.it/senatore/29073	Giuseppe	Compagnone	2017-12-12	2017-12-23	Membro	17
http://dati.senato.it/gruppo/76	ALA - Alleanza Liberalpopolare Autonomie	http://dati.senato.it/senatore/29114	Pietro	Langella	2017-12-12	2018-03-22	Tesoriere	17
http://dati.senato.it/gruppo/76	ALA (Alleanza Liberal Popolare) - PRI (Partito Repubblicano Italiano)	http://dati.senato.it/senatore/32423	Mario	D'Apuzzo	2018-01-09	2018-03-22	Membro	17
http://dati.senato.it/gruppo/79	Articolo 1 - Movimento democratico e progressista	http://dati.senato.it/senatore/29099	Federico	Fornaro	2017-03-15	2018-03-22	Vicepresidente Tesoriere	17
http://dati.senato.it/gruppo/79	Articolo 1 - Movimento democratico e progressista	http://dati.senato.it/senatore/22767	Carlo	Pegorer	2017-03-15	2018-03-22	Segretario	17
http://dati.senato.it/gruppo/79	Articolo 1 - Movimento democratico e progressista	http://dati.senato.it/senatore/29042	Lorenzo	Battista	2017-03-23	2018-03-22	Membro	17
http://dati.senato.it/gruppo/79	Articolo 1 - Movimento democratico e progressista	http://dati.senato.it/senatore/29058	Francesco	Campanella	2017-05-31	2018-03-22	Membro	17
http://dati.senato.it/gruppo/81	Noi con l'Italia	http://dati.senato.it/senatore/2214	Antonio	Scavone	2018-01-16	2018-03-22	Presidente	17
http://dati.senato.it/gruppo/81	Noi con l'Italia	http://dati.senato.it/senatore/29188	Lucio	Tarquinio	2018-01-16	2018-03-22	Tesoriere	17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/17552	Laura	Bianconi	2013-03-19	2013-03-19	Membro	17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/29049	Giovanni	Bilardi	2013-03-19	2013-03-19	Membro	17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/656	Luigi	Compagna	2013-03-19	2013-03-19	Membro	17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/29073	Giuseppe	Compagnone	2013-03-19	2013-03-19	Membro	17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/25359	Jonny	Crosio	2013-03-19	2013-03-19	Membro	17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/961	Mario	Ferrara	2013-03-19	2013-03-19	Membro	17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/17704	Giovanni	Mauro	2013-03-19	2013-03-19	Membro	17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/2214	Antonio	Scavone	2013-03-19	2013-03-19	Membro	17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/29162	Stefania	Pezzopane	2013-03-19	2013-03-21	Membro	17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/29068	Massimo	Cervellini	2013-03-19	2013-04-09	Membro	17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/22918	Peppe	De Cristofaro	2013-03-19	2013-04-09	Membro	17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/29191	Luciano	Uras	2013-03-19	2013-04-09	Membro	17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/29127	Giovanna	Mangili	2013-03-19	2013-04-16	Membro	17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/22917	Emilia Grazia	De Biasi	2013-03-19	2013-04-28	Membro	17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/22794	Renato Guerino	Turano	2013-03-19	2013-04-28	Membro	17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/594	Carlo Azeglio	Ciampi	2013-03-19	2015-03-17	Membro	17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/29041	Giovanni	Barozzino	2013-03-19	2018-03-22	Membro	17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/17578	Loredana	De Petris	2013-03-19	2018-03-22	Presidente	17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/29160	Alessia	Petraglia	2013-03-19	2018-03-22	Membro	17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/29186	Dario	Stefano	2013-03-19	2018-03-22	Membro	17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/22918	Peppe	De Cristofaro	2013-04-10	2015-09-16	Vicepresidente	17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/29068	Massimo	Cervellini	2013-04-10	2018-03-22	Segretario	17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/29191	Luciano	Uras	2013-04-10	2018-03-22	Tesoriere	17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/29133	Marino Germano	Mastrangeli	2013-05-01	2018-03-22	Membro	17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/29084	Paola	De Pin	2013-06-24	2015-06-15	Membro	17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/29104	Adele	Gambaro	2013-06-24	2016-01-19	Membro	17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/29038	Fabiola	Anitori	2013-06-28	2014-12-15	Membro	17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/30511	Elena	Cattaneo	2013-09-04	2013-11-26	Membro	17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/30510	Carlo	Rubbia	2013-09-04	2013-11-26	Membro	17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/30509	Claudio	Abbado	2013-09-04	2014-01-20	Membro	17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/30512	Renzo	Piano	2013-09-04	2015-03-17	Membro	17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/29042	Lorenzo	Battista	2014-02-27	2014-09-10	Membro	17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/29058	Francesco	Campanella	2014-02-27	2015-09-16	Membro	17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/29149	Luis Alberto	Orellana	2014-02-27	2015-10-20	Membro	17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/29051	Fabrizio	Bocchino	2014-02-27	2018-03-22	Membro	17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/29146	Maria	Mussini	2014-03-07	2015-09-16	Membro	17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/29064	Monica	Casaletto	2014-03-07	2015-12-21	Membro	17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/29044	Alessandra	Bencini	2014-03-07	2018-03-22	Membro	17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/29048	Laura	Bignami	2014-03-07	2018-03-22	Membro	17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/29168	Maurizio	Romani	2014-03-07	2018-03-22	Membro	17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/29158	Bartolomeo	Pepe	2014-03-27	2015-06-09	Membro	17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/29171	Maurizio	Rossi	2014-04-30	2018-03-22	Membro	17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/29083	Cristina	De Pietro	2014-10-09	2017-12-05	Membro	17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/23135	Salvatore	Margiotta	2014-12-11	2016-01-20	Membro	17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/29181	Ivana	Simeoni	2015-01-08	2018-03-22	Membro	17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/29193	Giuseppe	Vacciano	2015-01-08	2018-03-22	Membro	17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/29139	Francesco	Molinari	2015-01-29	2018-03-22	Membro	17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/22922	Benedetto	Della Vedova	2015-02-26	2018-03-22	Membro	17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/28543	Mario	Monti	2015-02-26	2018-03-22	Membro	17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/29043	Raffaela	Bellot	2015-03-26	2017-12-21	Membro	17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/22551	Patrizia	Bisinella	2015-03-26	2017-12-21	Membro	17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/25449	Emanuela	Munerato	2015-03-26	2017-12-21	Membro	17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/17857	Sandro	Bondi	2015-03-31	2015-12-21	Membro	17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/25416	Manuela	Repetti	2015-03-31	2015-12-21	Membro	17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/17911	Riccardo	Conti	2015-07-08	2015-07-28	Membro	17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/29058	Francesco	Campanella	2015-09-17	2017-05-30	Vicepresidente	17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/22918	Peppe	De Cristofaro	2015-09-17	2018-03-22	Membro	17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/29146	Maria	Mussini	2015-09-17	2018-03-22	Vicepresidente	17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/29137	Corradino	Mineo	2015-10-29	2018-03-22	Membro	17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/29101	Serenella	Fucksia	2015-12-29	2017-05-24	Membro	17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/17857	Sandro	Bondi	2016-06-20	2018-03-22	Membro	17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/25416	Manuela	Repetti	2016-06-20	2018-03-22	Membro	17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/17911	Riccardo	Conti	2017-02-10	2017-12-20	Membro	17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/22814	Antonio	De Poli	2017-02-10	2017-12-20	Membro	17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/4639	Giuseppe	Esposito	2017-02-10	2017-12-20	Membro	17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/17635	Giuseppe	Ruvolo	2017-02-10	2017-12-20	Membro	17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/22717	Anna Cinzia	Bonfrisco	2017-02-28	2017-05-24	Membro	17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/656	Luigi	Compagna	2017-04-02	2017-04-02	Membro	17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/22707	Andrea	Augello	2017-04-02	2017-04-11	Membro	17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/29207	Francesco	Bruni	2017-04-02	2017-05-10	Membro	17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/25261	Luigi	D'Ambrosio Lettieri	2017-04-02	2017-05-10	Membro	17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/29203	Salvatore Tito	Di Maggio	2017-04-02	2017-05-10	Membro	17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/29118	Pietro	Liuzzi	2017-04-02	2017-05-10	Membro	17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/29159	Luigi	Perrone	2017-04-02	2017-05-10	Membro	17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/29188	Lucio	Tarquinio	2017-04-02	2017-05-10	Membro	17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/29197	Vittorio	Zizza	2017-04-02	2017-05-10	Membro	17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/31009	Stefano	Bertacco	2017-09-06	2018-03-22	Membro	17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/29163	Giovanni	Piccoli	2017-10-10	2017-10-30	Membro	17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/31010	Bartolomeo	Amidei	2017-10-10	2018-03-22	Membro	17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/29110	Pietro	Grasso	2017-10-27	2018-03-22	Membro	17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/422	Roberto	Calderoli	2017-10-30	2018-03-22	Membro	17
