gruppo	nomeGruppo	senatore	nome	cognome	carica	inizioAdesione	fineAdesione	legislatura	provenance	urlscheda
http://dati.senato.it/gruppo/72	Grandi Autonomie e Libertà (Grande Sud, Popolari per l'Italia, Moderati, Idea, Euro-Exit, M.P.L.-Movimento politico Libertas)	8988	Paolo	Naccarato	Membro	2016-04-14	2018-03-22	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00008988.htm
http://dati.senato.it/gruppo/72	Grandi Autonomie e Libertà (Grande Sud, Popolari per l'Italia, Moderati, Idea, Euro-Exit, M.P.L. - Movimento politico Libertas, Riscossa Italia)	656	Luigi	Compagna	Membro	2017-04-03	2017-05-24	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00000656.htm
http://dati.senato.it/gruppo/72	Grandi Autonomie e Libertà (Grande Sud, Popolari per l'Italia, Moderati, Idea, Euro-Exit, M.P.L. - Movimento politico Libertas, Riscossa Italia)	22707	Andrea	Augello	Membro	2015-12-21	2016-05-24	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00022707.htm
http://dati.senato.it/gruppo/72	Grandi Autonomie e Libertà (Grande Sud, Popolari per l'Italia, Moderati, Idea, Euro-Exit, M.P.L. - Movimento politico Libertas, Riscossa Italia)	29207	Francesco	Bruni	Membro	2017-05-11	2017-12-21	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00029207.htm
http://dati.senato.it/gruppo/72	Grandi Autonomie e Libertà (Grande Sud, Popolari per l'Italia, Moderati, Idea, Euro-Exit, M.P.L. - Movimento politico Libertas, Riscossa Italia)	25261	Luigi	D'Ambrosio Lettieri	Membro	2017-05-11	2017-12-21	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00025261.htm
http://dati.senato.it/gruppo/72	Grandi Autonomie e Libertà (Grande Sud, Popolari per l'Italia, Moderati, Idea, Euro-Exit, M.P.L. - Movimento politico Libertas, Riscossa Italia)	29203	Salvatore Tito	Di Maggio	Membro	2017-05-11	2017-12-21	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00029203.htm
http://dati.senato.it/gruppo/72	Grandi Autonomie e Libertà (Grande Sud, Popolari per l'Italia, Moderati, Idea, Euro-Exit, M.P.L. - Movimento politico Libertas, Riscossa Italia)	29118	Pietro	Liuzzi	Membro	2017-05-11	2017-12-21	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00029118.htm
http://dati.senato.it/gruppo/72	Grandi Autonomie e Libertà (Grande Sud, Popolari per l'Italia, Moderati, Idea, Euro-Exit, M.P.L. - Movimento politico Libertas, Riscossa Italia)	29159	Luigi	Perrone	Membro	2017-05-11	2017-12-21	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00029159.htm
http://dati.senato.it/gruppo/72	Grandi Autonomie e Libertà (Grande Sud, Popolari per l'Italia, Moderati, Idea, Euro-Exit, M.P.L. - Movimento politico Libertas, Riscossa Italia)	29188	Lucio	Tarquinio	Membro	2017-05-11	2017-12-21	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00029188.htm
http://dati.senato.it/gruppo/72	Grandi Autonomie e Libertà (Grande Sud, Popolari per l'Italia, Moderati, Idea, Euro-Exit, M.P.L. - Movimento politico Libertas, Riscossa Italia)	29197	Vittorio	Zizza	Membro	2017-05-11	2017-12-21	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00029197.htm
http://dati.senato.it/gruppo/72	Grandi Autonomie e Libertà (Direzione Italia, Idea, Grande Sud, Moderati, M.P.L. - Movimento politico Libertas, Riscossa Italia, Euro-Exit)	22730	Michelino	Davico	Membro	2017-05-23	2017-05-24	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00022730.htm
http://dati.senato.it/gruppo/72	Grandi Autonomie e Libertà (Direzione Italia, Idea, Grande Sud, Moderati, M.P.L. - Movimento politico Libertas, Riscossa Italia, Euro-Exit)	29158	Bartolomeo	Pepe	Tesoriere	2017-05-23	2018-03-22	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00029158.htm
http://dati.senato.it/gruppo/73	Nuovo Centrodestra	3939	Renato	Schifani	Membro	2013-11-18	2015-02-10	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00003939.htm
http://dati.senato.it/gruppo/73	Nuovo Centrodestra	2132	Maurizio	Sacconi	Presidente	2013-11-22	2015-02-05	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00002132.htm
http://dati.senato.it/gruppo/73	Nuovo Centrodestra	17552	Laura	Bianconi	Vicepresidente Vicario	2013-11-22	2015-03-04	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00017552.htm
http://dati.senato.it/gruppo/73	Nuovo Centrodestra	29199	Federica	Chiavaroli	Vicepresidente	2013-11-22	2016-07-19	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00029199.htm
http://dati.senato.it/gruppo/73	Nuovo Centrodestra	29125	Bruno	Mancuso	Tesoriere	2013-11-22	2017-11-13	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00029125.htm
http://dati.senato.it/gruppo/73	Nuovo Centrodestra	25243	Ulisse	Di Giacomo	Membro	2013-11-29	2016-07-19	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00025243.htm
http://dati.senato.it/gruppo/73	Nuovo Centrodestra	656	Luigi	Compagna	Membro	2013-12-02	2015-12-20	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00000656.htm
http://dati.senato.it/gruppo/73	Nuovo Centrodestra	29036	Gabriele	Albertini	Membro	2014-03-04	2018-03-22	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00029036.htm
http://dati.senato.it/gruppo/73	Area Popolare (NCD-UDC)	29129	Luigi	Marino	Membro	2014-12-16	2015-02-10	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00029129.htm
http://dati.senato.it/gruppo/73	Area Popolare (NCD-UDC)	29114	Pietro	Langella	Membro	2014-12-16	2015-07-28	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00029114.htm
http://dati.senato.it/gruppo/73	Area Popolare (NCD-UDC)	22814	Antonio	De Poli	Membro	2014-12-16	2017-02-09	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00022814.htm
http://dati.senato.it/gruppo/73	Area Popolare (NCD-UDC)	29038	Fabiola	Anitori	Membro	2014-12-16	2018-03-22	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00029038.htm
http://dati.senato.it/gruppo/73	Area Popolare (NCD-UDC)	520	Pier Ferdinando	Casini	Membro	2014-12-16	2018-03-22	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00000520.htm
http://dati.senato.it/gruppo/73	Area Popolare (NCD-UDC)	25517	Aldo	Di Biagio	Membro	2014-12-16	2018-03-22	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00025517.htm
http://dati.senato.it/gruppo/73	Area Popolare (NCD-UDC)	2132	Maurizio	Sacconi	Membro	2015-02-06	2018-03-22	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00002132.htm
http://dati.senato.it/gruppo/73	Area Popolare (NCD-UDC)	29129	Luigi	Marino	Vicepresidente Vicario	2015-02-11	2016-07-19	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00029129.htm
http://dati.senato.it/gruppo/73	Area Popolare (NCD-UDC)	3939	Renato	Schifani	Presidente	2015-02-11	2016-07-19	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00003939.htm
http://dati.senato.it/gruppo/73	Area Popolare (NCD-UDC)	17552	Laura	Bianconi	Vicepresidente	2015-03-05	2016-07-19	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00017552.htm
http://dati.senato.it/gruppo/73	Area Popolare (NCD-UDC)	23135	Salvatore	Margiotta	Membro	2016-01-21	2016-02-29	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00023135.htm
http://dati.senato.it/gruppo/73	Area Popolare (NCD-UDC)	3939	Renato	Schifani	Membro	2016-07-20	2016-08-04	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00003939.htm
http://dati.senato.it/gruppo/73	Area Popolare (NCD-UDC)	25243	Ulisse	Di Giacomo	Vicepresidente	2016-07-20	2017-05-24	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00025243.htm
http://dati.senato.it/gruppo/73	Area Popolare (NCD-UDC)	29199	Federica	Chiavaroli	Membro	2016-07-20	2018-03-22	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00029199.htm
http://dati.senato.it/gruppo/73	Area Popolare (NCD-UDC)	29129	Luigi	Marino	Membro	2016-07-20	2018-03-22	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00029129.htm
http://dati.senato.it/gruppo/73	Area Popolare (NCD-UDC)	29152	Pippo	Pagano	Membro	2013-11-15	2016-07-19	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00029152.htm
http://dati.senato.it/gruppo/75	Conservatori, Riformisti italiani	29188	Lucio	Tarquinio	Tesoriere	2015-06-03	2017-04-01	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00029188.htm
http://dati.senato.it/gruppo/75	Conservatori e Riformisti	656	Luigi	Compagna	Membro	2016-02-16	2017-04-01	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00000656.htm
http://dati.senato.it/gruppo/75	Conservatori e Riformisti	22707	Andrea	Augello	Membro	2016-05-25	2017-04-01	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00022707.htm
http://dati.senato.it/gruppo/76	Alleanza Liberalpopolare-Autonomie	30913	Domenico	Auricchio	Membro	2015-09-22	2017-06-27	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00030913.htm
http://dati.senato.it/gruppo/76	Alleanza Liberalpopolare-Autonomie	63	Francesco Maria	Amoruso	Membro	2015-09-22	2018-03-22	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00000063.htm
http://dati.senato.it/gruppo/76	Alleanza Liberalpopolare-Autonomie	17635	Giuseppe	Ruvolo	Membro	2015-10-03	2017-02-09	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00017635.htm
http://dati.senato.it/gruppo/76	Alleanza Liberalpopolare-Autonomie	22558	Pietro	Iurlaro	Membro	2015-10-16	2018-03-22	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00022558.htm
http://dati.senato.it/gruppo/76	Alleanza Liberalpopolare-Autonomie	17857	Sandro	Bondi	Membro	2015-12-22	2016-06-19	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00017857.htm
http://dati.senato.it/gruppo/76	Alleanza Liberalpopolare-Autonomie	25416	Manuela	Repetti	Membro	2015-12-22	2016-06-19	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00025416.htm
http://dati.senato.it/gruppo/76	Alleanza Liberalpopolare-Autonomie	29212	Enrico	Piccinelli	Membro	2015-12-22	2017-06-27	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00029212.htm
http://dati.senato.it/gruppo/76	Alleanza Liberalpopolare-Autonomie	29104	Adele	Gambaro	Membro	2016-01-20	2018-03-22	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00029104.htm
http://dati.senato.it/gruppo/76	Alleanza Liberalpopolare-Autonomie	30259	Lionello Marco	Pagnoncelli	Membro	2016-01-30	2018-03-22	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00030259.htm
http://dati.senato.it/gruppo/76	Alleanza Liberalpopolare-Autonomie (Movimento per le Autonomie)	25458	Antonio	Milo	Membro	2016-04-30	2018-03-22	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00025458.htm
http://dati.senato.it/gruppo/76	ALA - Alleanza Liberalpopolare Autonomie	29073	Giuseppe	Compagnone	Membro	2015-07-29	2017-12-23	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00029073.htm
http://dati.senato.it/gruppo/76	ALA - Alleanza Liberalpopolare Autonomie	29114	Pietro	Langella	Tesoriere	2017-12-12	2018-03-22	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00029114.htm
http://dati.senato.it/gruppo/79	Articolo 1 - Movimento democratico e progressista	29099	Federico	Fornaro	Membro	2017-02-28	2017-03-14	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00029099.htm
http://dati.senato.it/gruppo/79	Articolo 1 - Movimento democratico e progressista	22767	Carlo	Pegorer	Segretario	2017-03-15	2018-03-22	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00022767.htm
http://dati.senato.it/gruppo/79	Articolo 1 - Movimento democratico e progressista	29042	Lorenzo	Battista	Membro	2017-03-23	2018-03-22	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00029042.htm
http://dati.senato.it/gruppo/79	Articolo 1 - Movimento democratico e progressista	29058	Francesco	Campanella	Membro	2017-05-31	2018-03-22	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00029058.htm
http://dati.senato.it/gruppo/9	Misto	17552	Laura	Bianconi	Membro	2013-03-19	2013-03-19	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00017552.htm
http://dati.senato.it/gruppo/9	Misto	29049	Giovanni	Bilardi	Membro	2013-03-19	2013-03-19	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00029049.htm
http://dati.senato.it/gruppo/9	Misto	656	Luigi	Compagna	Membro	2013-03-19	2013-03-19	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00000656.htm
http://dati.senato.it/gruppo/9	Misto	29073	Giuseppe	Compagnone	Membro	2013-03-19	2013-03-19	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00029073.htm
http://dati.senato.it/gruppo/9	Misto	25359	Jonny	Crosio	Membro	2013-03-19	2013-03-19	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00025359.htm
http://dati.senato.it/gruppo/9	Misto	961	Mario	Ferrara	Membro	2013-03-19	2013-03-19	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00000961.htm
http://dati.senato.it/gruppo/9	Misto	17704	Giovanni	Mauro	Membro	2013-03-19	2013-03-19	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00017704.htm
http://dati.senato.it/gruppo/9	Misto	2214	Antonio	Scavone	Membro	2013-03-19	2013-03-19	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00002214.htm
http://dati.senato.it/gruppo/9	Misto	29162	Stefania	Pezzopane	Membro	2013-03-19	2013-03-21	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00029162.htm
http://dati.senato.it/gruppo/9	Misto	29068	Massimo	Cervellini	Membro	2013-03-19	2013-04-09	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00029068.htm
http://dati.senato.it/gruppo/9	Misto	22918	Peppe	De Cristofaro	Membro	2013-03-19	2013-04-09	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00022918.htm
http://dati.senato.it/gruppo/9	Misto	29191	Luciano	Uras	Membro	2013-03-19	2013-04-09	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00029191.htm
http://dati.senato.it/gruppo/9	Misto	29127	Giovanna	Mangili	Membro	2013-03-19	2013-04-16	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00029127.htm
http://dati.senato.it/gruppo/9	Misto	22917	Emilia Grazia	De Biasi	Membro	2013-03-19	2013-04-28	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00022917.htm
http://dati.senato.it/gruppo/9	Misto	22794	Renato Guerino	Turano	Membro	2013-03-19	2013-04-28	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00022794.htm
http://dati.senato.it/gruppo/9	Misto	594	Carlo Azeglio	Ciampi	Membro	2013-03-19	2015-03-17	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00000594.htm
http://dati.senato.it/gruppo/9	Misto	22918	Peppe	De Cristofaro	Vicepresidente	2013-04-10	2015-09-16	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00022918.htm
http://dati.senato.it/gruppo/9	Misto	29084	Paola	De Pin	Membro	2013-06-24	2015-06-15	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00029084.htm
http://dati.senato.it/gruppo/9	Misto	29104	Adele	Gambaro	Membro	2013-06-24	2016-01-19	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00029104.htm
http://dati.senato.it/gruppo/9	Misto	29038	Fabiola	Anitori	Membro	2013-06-28	2014-12-15	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00029038.htm
http://dati.senato.it/gruppo/9	Misto	30511	Elena	Cattaneo	Membro	2013-09-04	2013-11-26	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00030511.htm
http://dati.senato.it/gruppo/9	Misto	30510	Carlo	Rubbia	Membro	2013-09-04	2013-11-26	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00030510.htm
http://dati.senato.it/gruppo/9	Misto	30509	Claudio	Abbado	Membro	2013-09-04	2014-01-20	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00030509.htm
http://dati.senato.it/gruppo/9	Misto	30512	Renzo	Piano	Membro	2013-09-04	2015-03-17	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00030512.htm
http://dati.senato.it/gruppo/9	Misto	29042	Lorenzo	Battista	Membro	2014-02-27	2014-09-10	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00029042.htm
http://dati.senato.it/gruppo/9	Misto	29058	Francesco	Campanella	Membro	2014-02-27	2015-09-16	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00029058.htm
http://dati.senato.it/gruppo/9	Misto	29149	Luis Alberto	Orellana	Membro	2014-02-27	2015-10-20	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00029149.htm
http://dati.senato.it/gruppo/9	Misto	29146	Maria	Mussini	Membro	2014-03-07	2015-09-16	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00029146.htm
http://dati.senato.it/gruppo/9	Misto	29064	Monica	Casaletto	Membro	2014-03-07	2015-12-21	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00029064.htm
http://dati.senato.it/gruppo/9	Misto	29158	Bartolomeo	Pepe	Membro	2014-03-27	2015-06-09	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00029158.htm
http://dati.senato.it/gruppo/9	Misto	29083	Cristina	De Pietro	Membro	2014-10-09	2017-12-05	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00029083.htm
http://dati.senato.it/gruppo/9	Misto	23135	Salvatore	Margiotta	Membro	2014-12-11	2016-01-20	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00023135.htm
http://dati.senato.it/gruppo/9	Misto	29043	Raffaela	Bellot	Membro	2015-03-26	2017-12-21	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00029043.htm
http://dati.senato.it/gruppo/9	Misto	22551	Patrizia	Bisinella	Membro	2015-03-26	2017-12-21	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00022551.htm
http://dati.senato.it/gruppo/9	Misto	25449	Emanuela	Munerato	Membro	2015-03-26	2017-12-21	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00025449.htm
http://dati.senato.it/gruppo/9	Misto	17857	Sandro	Bondi	Membro	2015-03-31	2015-12-21	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00017857.htm
http://dati.senato.it/gruppo/9	Misto	25416	Manuela	Repetti	Membro	2015-03-31	2015-12-21	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00025416.htm
http://dati.senato.it/gruppo/9	Misto	17911	Riccardo	Conti	Membro	2015-07-08	2015-07-28	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00017911.htm
http://dati.senato.it/gruppo/9	Misto	29058	Francesco	Campanella	Vicepresidente	2015-09-17	2017-05-30	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00029058.htm
http://dati.senato.it/gruppo/9	Misto	29101	Serenella	Fucksia	Membro	2015-12-29	2017-05-24	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00029101.htm
http://dati.senato.it/gruppo/9	Misto	17911	Riccardo	Conti	Membro	2017-02-10	2017-12-20	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00017911.htm
http://dati.senato.it/gruppo/9	Misto	22814	Antonio	De Poli	Membro	2017-02-10	2017-12-20	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00022814.htm
http://dati.senato.it/gruppo/9	Misto	4639	Giuseppe	Esposito	Membro	2017-02-10	2017-12-20	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00004639.htm
http://dati.senato.it/gruppo/9	Misto	17635	Giuseppe	Ruvolo	Membro	2017-02-10	2017-12-20	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00017635.htm
http://dati.senato.it/gruppo/9	Misto	22717	Anna Cinzia	Bonfrisco	Membro	2017-02-28	2017-05-24	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00022717.htm
http://dati.senato.it/gruppo/9	Misto	656	Luigi	Compagna	Membro	2017-04-02	2017-04-02	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00000656.htm
http://dati.senato.it/gruppo/9	Misto	22707	Andrea	Augello	Membro	2017-04-02	2017-04-11	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00022707.htm
http://dati.senato.it/gruppo/9	Misto	29207	Francesco	Bruni	Membro	2017-04-02	2017-05-10	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00029207.htm
http://dati.senato.it/gruppo/9	Misto	25261	Luigi	D'Ambrosio Lettieri	Membro	2017-04-02	2017-05-10	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00025261.htm
http://dati.senato.it/gruppo/9	Misto	29203	Salvatore Tito	Di Maggio	Membro	2017-04-02	2017-05-10	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00029203.htm
http://dati.senato.it/gruppo/9	Misto	29118	Pietro	Liuzzi	Membro	2017-04-02	2017-05-10	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00029118.htm
http://dati.senato.it/gruppo/9	Misto	29159	Luigi	Perrone	Membro	2017-04-02	2017-05-10	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00029159.htm
http://dati.senato.it/gruppo/9	Misto	29188	Lucio	Tarquinio	Membro	2017-04-02	2017-05-10	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00029188.htm
http://dati.senato.it/gruppo/9	Misto	29197	Vittorio	Zizza	Membro	2017-04-02	2017-05-10	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00029197.htm
http://dati.senato.it/gruppo/9	Misto	29163	Giovanni	Piccoli	Membro	2017-10-10	2017-10-30	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00029163.htm
http://dati.senato.it/gruppo/9	Misto	17879	Enrico	Buemi	Membro	2017-11-21	2017-12-20	17	variazione	http://www.senato.it/leg/17/BGT/Schede/Attsen/00017879.htm
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	29292	Stefano	Borghesi	Tesoriere	2018-03-27	2018-06-19	18	variazione	http://www.senato.it/leg/18/BGT/Schede/Attsen/00029292.htm
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	32590	Lucia	Borgonzoni	Vicepresidente	2018-03-27	2018-06-19	18	variazione	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032590.htm
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	29059	Stefano	Candiani	Vicepresidente Vicario	2018-03-27	2018-06-19	18	variazione	http://www.senato.it/leg/18/BGT/Schede/Attsen/00029059.htm
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	29067	Gian Marco	Centinaio	Presidente	2018-03-27	2018-06-19	18	variazione	http://www.senato.it/leg/18/BGT/Schede/Attsen/00029067.htm
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	32706	Massimiliano	Romeo	Membro	2018-03-27	2018-06-19	18	variazione	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032706.htm
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	32716	Christian	Solinas	Vicepresidente	2018-03-27	2018-06-19	18	variazione	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032716.htm
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	29185	Erika	Stefani	Vicepresidente	2018-03-27	2018-06-19	18	variazione	http://www.senato.it/leg/18/BGT/Schede/Attsen/00029185.htm
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	30915	Paolo	Tosato	Membro	2018-03-27	2018-06-19	18	variazione	http://www.senato.it/leg/18/BGT/Schede/Attsen/00030915.htm
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	23015	Enrico	Montani	Membro	2018-03-27	2018-07-10	18	variazione	http://www.senato.it/leg/18/BGT/Schede/Attsen/00023015.htm
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	32697	Stefania	Pucciarelli	Membro	2018-03-27	2018-07-10	18	variazione	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032697.htm
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	32627	Antonella	Faggi	Membro	2018-03-27	2018-11-19	18	variazione	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032627.htm
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	22717	Anna Cinzia	Bonfrisco	Membro	2018-03-27	2019-07-01	18	variazione	http://www.senato.it/leg/18/BGT/Schede/Attsen/00022717.htm
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	25407	Matteo	Salvini	Membro	2018-03-27	2019-07-31	18	variazione	http://www.senato.it/leg/18/BGT/Schede/Attsen/00025407.htm
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	32711	Maria	Saponara	Membro	2018-03-27	2019-08-04	18	variazione	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032711.htm
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	32720	Donatella	Tesei	Membro	2018-03-27	2019-12-02	18	variazione	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032720.htm
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	25565	Claudio	Barbaro	Membro	2018-03-27	2020-10-12	18	variazione	http://www.senato.it/leg/18/BGT/Schede/Attsen/00025565.htm
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	32716	Christian	Solinas	Membro	2018-06-20	2018-07-10	18	variazione	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032716.htm
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	32697	Stefania	Pucciarelli	Vicepresidente	2018-07-11	2018-11-19	18	variazione	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032697.htm
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	32716	Christian	Solinas	Vicepresidente	2018-07-11	2019-06-19	18	variazione	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032716.htm
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	34630	Kristalia Rachele	Papaevangeliu	Membro	2019-07-02	2019-07-31	18	variazione	http://www.senato.it/leg/18/BGT/Schede/Attsen/00034630.htm
