gruppo	nomeGruppo	senatore	nome	cognome	carica	carica_en	inizio	fine	legislatura	provenance
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/29106	Mario Michele	Giarrusso	Membro	Member	2018-03-27	2020-04-23	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32616	Gianmauro	Dell'Olio	Membro	Member	2018-03-27	2020-06-22	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32607	Margherita	Corrado	Membro	Member	2018-03-27	2020-06-23	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32678	Marinella	Pacifico	Membro	Member	2018-03-27	2020-10-20	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32623	Tiziana Carmela Rosaria	Drago	Membro	Member	2018-03-27	2020-10-26	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/29070	Andrea	Cioffi	Membro	Member	2018-03-27	2020-10-27	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32653	Ettore Antonio	Licheri	Membro	Member	2018-03-27	2020-10-27	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32691	Elisa	Pirro	Membro	Member	2018-03-27	2020-10-27	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32663	Gianni	Marilotti	Membro	Member	2018-03-27	2020-11-10	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32631	Gianluca	Ferrara	Membro	Member	2018-03-27	2020-11-11	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32576	Rosa Silvana	Abate	Membro	Member	2018-03-27	2021-02-18	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32580	Luisa	Angrisani	Membro	Member	2018-03-27	2021-02-18	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32609	Mattia	Crucioli	Membro	Member	2018-03-27	2021-02-18	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32749	Fabio	Di Micco	Membro	Member	2018-03-27	2021-02-18	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/31373	Silvana	Giannuzzi	Membro	Member	2018-03-27	2021-02-18	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32641	Bianca Laura	Granato	Membro	Member	2018-03-27	2021-02-18	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32648	Virginia	La Mura	Membro	Member	2018-03-27	2021-02-18	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/17211	Elio	Lannutti	Membro	Member	2018-03-27	2021-02-18	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/29117	Barbara	Lezzi	Membro	Member	2018-03-27	2021-02-18	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/29470	Matteo	Mantero	Membro	Member	2018-03-27	2021-02-18	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32670	Cataldo	Mininno	Membro	Member	2018-03-27	2021-02-18	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/29143	Nicola	Morra	Membro	Member	2018-03-27	2021-02-18	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32675	Fabrizio	Ortis	Membro	Member	2018-03-27	2021-02-18	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32618	Emanuele	Dessi'	Membro	Member	2018-03-27	2021-02-24	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32672	Francesco	Mollame	Membro	Member	2018-03-27	2021-03-08	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32592	Elena	Botto	Membro	Member	2018-03-27	2021-07-28	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32638	Agnese	Gallicchio	Membro	Member	2018-03-27	2021-11-09	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32639	Vincenzo	Garruti	Membro	Member	2018-03-27	2021-11-09	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32640	Felicia	Gaudiano	Membro	Member	2018-03-27	2021-11-09	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32662	Maria Laura	Mantovani	Membro	Member	2018-03-27	2021-11-09	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32725	Fabrizio	Trentacoste	Membro	Member	2018-03-27	2021-11-09	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32612	Grazia	D'Angelo	Membro	Member	2018-03-27	2021-11-16	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32684	Marco	Pellegrini	Membro	Member	2018-03-27	2021-11-16	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32626	Elvira Lucia	Evangelista	Membro	Member	2018-03-27	2022-01-18	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/29161	Vito Rosario	Petrocelli	Membro	Member	2018-03-27	2022-05-17	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32594	Antonella	Campagna	Membro	Member	2018-03-27	2022-06-21	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/29090	Daniela	Donno	Membro	Member	2018-03-27	2022-06-21	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32668	Raffaele	Mautone	Membro	Member	2018-03-27	2022-06-21	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32674	Simona Nunzia	Nocerino	Membro	Member	2018-03-27	2022-06-21	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32696	Vincenzo	Presutto	Membro	Member	2018-03-27	2022-06-21	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32709	Loredana	Russo	Membro	Member	2018-03-27	2022-06-21	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/14224	Pierpaolo	Sileri	Membro	Member	2018-03-27	2022-06-21	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32729	Sergio	Vaccaro	Membro	Member	2018-03-27	2022-06-21	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/29599	Danilo	Toninelli	Membro	Member	2018-06-06		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32681	Stefano	Patuanelli	Presidente	President	2018-06-06	2019-09-05	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/29065	Gianluca	Castaldi	Membro	Member	2018-07-03		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/29075	Vito Claudio	Crimi	Membro	Member	2018-07-03		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/29527	Daniele	Pesco	Membro	Member	2018-07-03		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/29164	Sergio	Puglia	Membro	Member	2018-07-03		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32634	Barbara	Floridia	Segretario	Secretary	2018-07-03	2019-10-16	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32656	Giulia	Lupo	Segretario	Secretary	2018-07-03	2019-10-16	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32658	Alessandra	Maiorino	Vicepresidente	Vice president	2018-07-03	2019-10-16	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32687	Gianluca	Perilli	Vicepresidente Vicario	Deputy vice president	2018-07-03	2019-10-16	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32600	Maria Domenica	Castellone	Vicepresidente	Vice president	2018-07-03	2019-10-30	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32621	Primo	Di Nicola	Vicepresidente	Vice president	2018-07-03	2019-10-30	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/29174	Vincenzo	Santangelo	Membro	Member	2018-07-03	2020-10-27	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/29142	Vilma	Moronese	Membro	Member	2018-07-03	2021-02-18	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32649	Gabriele	Lanzi	Segretario	Secretary	2018-07-03	2021-11-09	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32654	Arnaldo	Lomuti	Vicepresidente	Vice president	2018-07-03	2021-11-16	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/29123	Stefano	Lucidi	Tesoriere	Treasurer	2018-09-11	2019-10-16	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/29066	Nunzia	Catalfo	Membro	Member	2018-09-11	2021-11-16	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/34677	Emma	Pavanelli	Membro	Member	2019-08-01	2020-10-27	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32681	Stefano	Patuanelli	Membro	Member	2019-09-06		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32656	Giulia	Lupo	Membro	Member	2019-10-17		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32634	Barbara	Floridia	Membro	Member	2019-10-17	2019-10-30	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/29123	Stefano	Lucidi	Membro	Member	2019-10-17	2019-12-11	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32700	Alessandra	Riccardi	Segretario	Secretary	2019-10-17	2020-05-26	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32630	Emiliano	Fenu	Tesoriere	Treasurer	2019-10-17	2020-10-27	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32652	Cinzia	Leone	Segretario	Secretary	2019-10-17	2020-10-27	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32658	Alessandra	Maiorino	Vicepresidente Vicario	Deputy vice president	2019-10-17	2020-10-27	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32687	Gianluca	Perilli	Presidente	President	2019-10-17	2020-10-27	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32634	Barbara	Floridia	Vicepresidente	Vice president	2019-10-31	2020-06-23	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32600	Maria Domenica	Castellone	Membro	Member	2019-10-31	2020-11-11	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32655	Pietro	Lorefice	Vicepresidente	Vice president	2019-10-31	2020-11-11	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32710	Agostino	Santillo	Vicepresidente	Vice president	2019-10-31	2021-11-16	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32621	Primo	Di Nicola	Membro	Member	2019-10-31	2022-06-21	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32700	Alessandra	Riccardi	Membro	Member	2020-05-27	2020-06-22	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32616	Gianmauro	Dell'Olio	Segretario	Secretary	2020-06-23	2020-10-27	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32634	Barbara	Floridia	Membro	Member	2020-06-24		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32607	Margherita	Corrado	Vicepresidente	Vice president	2020-06-24	2020-11-11	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32616	Gianmauro	Dell'Olio	Membro	Member	2020-10-28		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32630	Emiliano	Fenu	Membro	Member	2020-10-28		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32658	Alessandra	Maiorino	Membro	Member	2020-10-28		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32687	Gianluca	Perilli	Membro	Member	2020-10-28		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/29070	Andrea	Cioffi	Vicepresidente Vicario	Deputy vice president	2020-10-28	2021-11-09	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32653	Ettore Antonio	Licheri	Presidente	President	2020-10-28	2021-11-09	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/34677	Emma	Pavanelli	Segretario	Secretary	2020-10-28	2021-11-09	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32691	Elisa	Pirro	Tesoriere	Treasurer	2020-10-28	2021-11-09	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/29174	Vincenzo	Santangelo	Segretario	Secretary	2020-10-28	2021-11-09	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32652	Cinzia	Leone	Membro	Member	2020-10-28	2022-07-13	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32631	Gianluca	Ferrara	Vicepresidente	Vice president	2020-11-12		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32607	Margherita	Corrado	Membro	Member	2020-11-12	2021-02-18	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32600	Maria Domenica	Castellone	Vicepresidente	Vice president	2020-11-12	2021-11-09	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32655	Pietro	Lorefice	Membro	Member	2020-11-12	2022-06-22	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32600	Maria Domenica	Castellone	Presidente	President	2021-11-10		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/29070	Andrea	Cioffi	Membro	Member	2021-11-10		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32638	Agnese	Gallicchio	Tesoriere	Treasurer	2021-11-10		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32639	Vincenzo	Garruti	Vicepresidente Vicario	Deputy vice president	2021-11-10		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32640	Felicia	Gaudiano	Segretario	Secretary	2021-11-10		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32649	Gabriele	Lanzi	Membro	Member	2021-11-10		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32653	Ettore Antonio	Licheri	Membro	Member	2021-11-10		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32662	Maria Laura	Mantovani	Segretario	Secretary	2021-11-10		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/34677	Emma	Pavanelli	Membro	Member	2021-11-10		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32691	Elisa	Pirro	Membro	Member	2021-11-10		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/29174	Vincenzo	Santangelo	Membro	Member	2021-11-10		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32725	Fabrizio	Trentacoste	Segretario	Secretary	2021-11-10	2022-06-21	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/29066	Nunzia	Catalfo	Vicepresidente	Vice president	2021-11-17		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32612	Grazia	D'Angelo	Vicepresidente	Vice president	2021-11-17		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32654	Arnaldo	Lomuti	Membro	Member	2021-11-17		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32684	Marco	Pellegrini	Vicepresidente	Vice president	2021-11-17		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32710	Agostino	Santillo	Membro	Member	2021-11-17		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32655	Pietro	Lorefice	Segretario	Secretary	2022-06-23		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32749	Fabio	Di Micco	Membro	Member	2022-07-18		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/85	Fratelli d'Italia	http://dati.senato.it/senatore/17542	Alberto	Balboni	Membro	Member	2018-03-27		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/85	Fratelli d'Italia	http://dati.senato.it/senatore/32613	Andrea	de Bertoldi	Membro	Member	2018-03-27		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/85	Fratelli d'Italia	http://dati.senato.it/senatore/32628	Giovanbattista	Fazzolari	Membro	Member	2018-03-27		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/85	Fratelli d'Italia	http://dati.senato.it/senatore/18121	Daniela	Garnero Santanche'	Membro	Member	2018-03-27		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/85	Fratelli d'Italia	http://dati.senato.it/senatore/32645	Antonio	Iannone	Membro	Member	2018-03-27		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/85	Fratelli d'Italia	http://dati.senato.it/senatore/32650	Patrizio Giacomo	La Pietra	Membro	Member	2018-03-27		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/85	Fratelli d'Italia	http://dati.senato.it/senatore/1275	Ignazio	La Russa	Membro	Member	2018-03-27		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/85	Fratelli d'Italia	http://dati.senato.it/senatore/25446	Gaetano	Nastri	Membro	Member	2018-03-27		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/85	Fratelli d'Italia	http://dati.senato.it/senatore/32708	Massimo	Ruspandini	Membro	Member	2018-03-27		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/85	Fratelli d'Italia	http://dati.senato.it/senatore/22784	Achille	Totaro	Membro	Member	2018-03-27		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/85	Fratelli d'Italia	http://dati.senato.it/senatore/2444	Adolfo	Urso	Membro	Member	2018-03-27		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/85	Fratelli d'Italia	http://dati.senato.it/senatore/32732	Francesco	Zaffini	Membro	Member	2018-03-27		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/85	Fratelli d'Italia	http://dati.senato.it/senatore/32657	Lara	Magoni	Membro	Member	2018-03-27	2018-07-10	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/85	Fratelli d'Italia	http://dati.senato.it/senatore/31009	Stefano	Bertacco	Presidente	President	2018-03-27	2018-07-18	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/85	Fratelli d'Italia	http://dati.senato.it/senatore/32603	Luca	Ciriani	Membro	Member	2018-03-27	2018-07-18	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/85	Fratelli d'Italia	http://dati.senato.it/senatore/32699	Isabella	Rauti	Membro	Member	2018-03-27	2018-07-18	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/85	Fratelli d'Italia	http://dati.senato.it/senatore/25468	Marco	Marsilio	Membro	Member	2018-03-27	2019-03-19	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/85	Fratelli d'Italia	http://dati.senato.it/senatore/25269	Raffaele	Stancanelli	Membro	Member	2018-03-27	2019-07-01	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/85	Fratelli d'Italia	http://dati.senato.it/senatore/33946	Gianpietro	Maffoni	Membro	Member	2018-07-12		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/85	Fratelli d'Italia	http://dati.senato.it/senatore/32603	Luca	Ciriani	Presidente	President	2018-07-18		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/85	Fratelli d'Italia	http://dati.senato.it/senatore/32699	Isabella	Rauti	Vicepresidente Vicario	Deputy vice president	2018-07-18		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/85	Fratelli d'Italia	http://dati.senato.it/senatore/31009	Stefano	Bertacco	Membro	Member	2018-07-18	2020-06-14	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/85	Fratelli d'Italia	http://dati.senato.it/senatore/34485	Nicola	Calandrini	Membro	Member	2019-03-20		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/85	Fratelli d'Italia	http://dati.senato.it/senatore/25429	Giovanna	Petrenga	Membro	Member	2019-07-02		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/85	Fratelli d'Italia	http://dati.senato.it/senatore/32898	Luca	De Carlo	Membro	Member	2020-10-05		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/85	Fratelli d'Italia	http://dati.senato.it/senatore/25565	Claudio	Barbaro	Membro	Member	2020-12-09		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/85	Fratelli d'Italia	http://dati.senato.it/senatore/32623	Tiziana Carmela Rosaria	Drago	Membro	Member	2021-03-18		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/85	Fratelli d'Italia	http://dati.senato.it/senatore/1407	Lucio	Malan	Membro	Member	2021-07-19		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/86	Italia Viva-P.S.I.	http://dati.senato.it/senatore/22865	Teresa	Bellanova	Membro	Member	2019-09-18		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/86	Italia Viva-P.S.I.	http://dati.senato.it/senatore/32605	Donatella	Conzatti	Membro	Member	2019-09-18		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/86	Italia Viva-P.S.I.	http://dati.senato.it/senatore/29107	Nadia	Ginetti	Membro	Member	2019-09-18		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/86	Italia Viva-P.S.I.	http://dati.senato.it/senatore/29464	Ernesto	Magorno	Membro	Member	2019-09-18		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/86	Italia Viva-P.S.I.	http://dati.senato.it/senatore/21507	Mauro Maria	Marino	Membro	Member	2019-09-18		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/86	Italia Viva-P.S.I.	http://dati.senato.it/senatore/30742	Matteo	Renzi	Membro	Member	2019-09-18		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/86	Italia Viva-P.S.I.	http://dati.senato.it/senatore/29288	Francesco	Bonifazi	Membro	Member	2019-09-18	2019-09-25	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/86	Italia Viva-P.S.I.	http://dati.senato.it/senatore/29395	Davide	Faraone	Membro	Member	2019-09-18	2019-09-25	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/86	Italia Viva-P.S.I.	http://dati.senato.it/senatore/25498	Laura	Garavini	Membro	Member	2019-09-18	2019-09-25	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/86	Italia Viva-P.S.I.	http://dati.senato.it/senatore/1686	Riccardo	Nencini	Membro	Member	2019-09-18	2019-09-25	18	variazioni_gruppi_18
